12.96197795280465,77.65879858285189	Murungai	5D2F2983-9B34-4755-8050-F901DB73B686
25.3411923,82.8426899	Thali	7fbbe2c072bfb7f5
25.790866,84.746307	Water	f5316b88-8736-0c5a-97ad-60d3393033c4
24.690892,84.985275	Chicken Chilly Gravy	AB8A9F65-5C7A-4C92-8491-FCDA94877D26
24.690892,84.985275	Chicken Chilli Dry	AB8A9F65-5C7A-4C92-8491-FCDA94877D26
18.29794991639199,83.87467380613089	Egg Puff	ef3899a46bf32c3c
24.690892,84.985275	Chicken Chilli Dry	AB8A9F65-5C7A-4C92-8491-FCDA94877D26
22.4168529,88.40017530000001	Paneer Subz	0536b616dd89e66d
17.470559295811793,78.31090863794088	Idiyappam	4314bee034a2fd20
28.0164042,73.3738169	Kota	e6626ededc6a3e9b
15.841290869098877,80.36507774144411	Butter Naan	4cd048d51b1523c5
25.790866,84.746307	Chaats	f5316b88-8736-0c5a-97ad-60d3393033c4
12.8809936,77.61113499999999	Macroon	B544893E-448D-431F-8FA7-12FC8CAFF017
24.690892,84.985275	Chicken Chilli Gravy	AB8A9F65-5C7A-4C92-8491-FCDA94877D26
16.287362,80.370408	Veg Manchurian	ee25c9c48927afdf
16.287362,80.370408	Pizza	ee25c9c48927afdf
22.5645175,72.928871	Kabibhi Bekry	d671d6db407a58db
10.1047006,78.807115	Tandoorichicken	378940841c214b9a
28.0164042,73.3738169	Railway Station Kota	e6626ededc6a3e9b
25.0870821,73.1585626	lucky pizza	5faa1938b7714c31
30.21144423280242,74.48093041777611	Momos	a02c277c92e170d6
28.67553565358083,77.11914449930191	Crepes	A39B8BDF-57D7-4589-BD8A-24EB339DFA60
19.047771,72.857189	Kunafa	f871d8d53868962e
18.936904,72.838842	Panchratna	a82cda2ae887da08
22.9683589,88.4512901	Thalis	91635fdb5c67be97
18.51871204408651,73.87733079493046	Wajari	daa829c466f8163f
10.8483838,76.9758274	Cakes & Desserts	08910b765f2f3690
20.92760976071851,70.36183755844831	Rajma	52637694-809D-4F54-952E-F0421483C973
24.6961343,84.9869547	Chicken Biryani	8b291f60f218305d
10.1440922,76.7105632	Cafe Manara	8b092bc79d9e739b
16.287362,80.370408	Pizza	ee25c9c48927afdf
12.92062,79.362245	Gulab Jamuns	30039B4D-F73E-44A8-AEBA-4243DB539D86
15.773490351379369,76.7592279240489	Fried Rice	b73b7b12a0f5cd8b
12.925049,79.104696	Bonda	bb517b6553e3d503
12.92062,79.362245	Gulab Jamun	30039B4D-F73E-44A8-AEBA-4243DB539D86
21.2145774,72.8940732	Udhiyu	5ecf4f82bb3d326f
25.790866,84.746307	Chicken chill	f5316b88-8736-0c5a-97ad-60d3393033c4
24.5237395,74.508242	French Fries	e4e276f23f51cb8d
10.62030116474839,76.2023738399148	Salad	AA3CE0E5-CF22-4DD4-913F-29520813E13E
18.001178432969763,79.55842316150667	Veg Biryani	6c6638a2a5bb60ae
25.790866,84.746307	Chaats	f5316b88-8736-0c5a-97ad-60d3393033c4
21.194909,72.789794	Khamna	9ae4534d37e65231
12.92062,79.362245	Gulab Jamun	30039B4D-F73E-44A8-AEBA-4243DB539D86
20.107368681938564,77.12793007493019	Pizz	dd6c40720219314b
18.29794991639199,83.87467380613089	Chicken Curry	ef3899a46bf32c3c
8.63381920501434,76.84578415006399	Pizza	8cb5bf309830e0ce
12.503708930606042,80.15173651278019	Biryani	59c64770da622575
26.61257846817881,86.00652907043695	Pizza	F8ADB903-817B-4A31-93FE-4EAEAA0A0EFD
12.8646811,78.9571069	Biryani	caf149fe5168fe2b
31.81805929999999,75.2107114	Paneer Pakora	597e8291a83734ca
25.4509887,81.7309496	Cake	6f66a55ef2289a35
20.10741338936308,77.12782982736826	Maxican Pasta	dd6c40720219314b
25.4509887,81.7309496	Black Forest Cake	6f66a55ef2289a35
12.996022508025204,77.66930881887674	E.Pi	ca5f90da434f48cf
26.799362612845826,75.81620279699564	finni	e3988549c83bcc3b
26.3692442,80.42152460000001	Biryani	ae8096f51760985e
10.530593138912733,76.264613494277	Cake	13d2a3ab7161bbc9
28.573511,77.077539	Singla	190613e9295cd581
22.2555821,70.8144057	Mongulish	1b53b3c16eecf2f1
9.1060865833243,76.52059111744167	Biryani	3a315a1ecc369313
26.911064503001732,75.72972603142262	Biryani	0e2aa3ba93aa27ea
18.9735938,73.0332177	Cake And Thingss	26ef89f8fedf368d
19.23342511087791,72.9897429049015	Darjeeling	64125220-1DF4-4EE7-9DCA-4B1F6764BF98
28.5427174,77.04925039999999	Paraat	028961ac7a3b89e5
21.7046792,72.95378	Chicken Dam Biryani	8304e637-7f29-c557-e5d3-e44e72e0b899
20.107368681938564,77.12793007493019	Double Cheese Pizza	dd6c40720219314b
12.977551847297596,79.36462350189686	Bread Omelette	fb2778703852de9c
20.107368681938564,77.12793007493019	French Fries	dd6c40720219314b
20.107368681938564,77.12793007493019	Pizza	dd6c40720219314b
12.977551847297596,79.36462350189686	Bread Sandwich	fb2778703852de9c
16.938341869745216,80.0757320970297	Honey	ddb1fb221e78b693
23.808725060999762,86.42371181398632	Birger King	d57996ab1240fc9a
20.92760976071851,70.36183755844831	Health	52637694-809D-4F54-952E-F0421483C973
12.9697075,77.61474740000001	Khandvi	058E7BAE-7F4B-499B-9F9C-6E4976FEB601
10.006663214107727,76.38469096273185	Yaman Manthi	50ba0c0272d2897b
10.006663214107727,76.38469096273185	Manthi	50ba0c0272d2897b
24.547831631951137,81.32523983716965	Fraid Rass	921065f9c030ff77
10.530593138912733,76.264613494277	Cake	13d2a3ab7161bbc9
20.10741338936308,77.12782982736826	French Fries	dd6c40720219314b
22.524714,88.386618	Khandvi	28c1c64e9dcc2213
10.662732,77.017605	Pizza	4602a854c3d07144
21.7046792,72.95378	Chicken Dam Biryani	8304e637-7f29-c557-e5d3-e44e72e0b899
25.61527057970432,88.1155312433839	Biryani	8f77a9537e3bf5ac
30.709315085448413,76.77900150418282	Paana	727c10261189b843
28.37128608067669,76.88084627789478	Jamun	38E8D364-E963-49BE-ADAA-1FC2C94DBF92
9.1060865833243,76.52059111744167	Pizza	3a315a1ecc369313
12.92062,79.362245	Gulab Jamun	30039B4D-F73E-44A8-AEBA-4243DB539D86
26.61262972637573,86.0067691281438	Biryani	F8ADB903-817B-4A31-93FE-4EAEAA0A0EFD
26.743068096733225,94.17695716023445	Delhi	8f695571b9df916d
22.802552920339725,86.16071552038193	Relish Bakrry	4d981fbd9a93060a
18.29794991639199,83.87467380613089	Egg Puff	ef3899a46bf32c3c
12.835904,80.17095	Lulu	db769fec0e3d6dd3
23.7676159,86.3188016	Biryani	e2bfe42171fd5bae
28.679221,77.293166	Dabeli	8c56f279dbdce05d
23.808725060999762,86.42371181398632	Burgers	d57996ab1240fc9a
26.9242452,75.8318656	Saras parlour	712ae12999dd5af2
19.0992216,72.91925180000001	Ponk	FAEB866B-013B-4585-81F0-469AC8532461
15.400723,74.012834	Cake	D53F2C8D-559E-4D9F-AFE6-59550B97E6D8
13.008243288110346,80.23988395929337	Waffke	3bdd157c7c187b94
12.70133369553744,79.96634356677532	Tender Coconut Pudding	6be9140f31778bd0
12.70133369553744,79.96634356677532	Tender Coconut Pudding	6be9140f31778bd0
20.10741338936308,77.12782982736826	Chicken Roast	dd6c40720219314b
18.940645517879297,72.82416712492704	Zatar	5e6680078d323873
22.6846668,88.3706491	Beef Paya	1e18cc5aaf2ed44b
15.400723,74.012834	Cake	D53F2C8D-559E-4D9F-AFE6-59550B97E6D8
24.284461302334645,87.258257009089	Pizza	828f42a5bdd9d742
12.70133369553744,79.96634356677532	Tender Coconut Pudding	6be9140f31778bd0
11.747632147362001,79.78696949779987	Arabian Grilled	e4a3802ff24a556d
30.879693965511613,75.85364241153002	Gulabjamun	e6971fa04e8c09bd
19.069391963218106,72.82986212521791	Bhakhri	d780600c8fad7cd4
25.621193268191693,88.12616318464279	Pizza Cheese	77c4607a1e1088d1
11.600700733791061,79.46107171475887	pani puri	0cf38176c438f3fb
30.6587179,76.2855872	Non Veg tandoori chicken	4e889a9d-2d5d-709d-d48f-72b4311705df
17.969752821906106,74.43449400365353	Cake	5661dab7f2c45bbc
17.069457569871098,81.88291367143391	HABITAT RESTAURANT	c6196b28f06b1443
18.002346,79.569577	Murkul	c3ed65e1b1d786a5
17.725369,78.253993	Rumali Roti	9ed9888270775956
29.318427341378705,76.32004603743555	Pakode	1f621a463624ac3b
17.59554184043381,78.5705494881408	Biryani	BADF1D42-97BF-4B2B-916F-448923E2D87F
19.01627100981118,72.83221140503883	Foodhall	6521D731-D709-4033-8BBB-46F0F3FF6E8E
22.567623112114283,88.50980456918478	Phuchka	beea290378eb4803
16.6931385,74.4778288	Burgers	307db2b4-bcb4-a3d5-7b3b-25ac1cba4a6c
23.24579238448033,87.862460128963	Soups	3ac977bf2bef693a
23.24579238448033,87.862460128963	Soup	3ac977bf2bef693a
18.549257499553278,73.75218395143747	Cigarette	4e95b933fdd9a7f1
26.799362612845826,75.81620279699564	fenni	e3988549c83bcc3b
26.799362612845826,75.81620279699564	firni	e3988549c83bcc3b
22.9683589,88.4512901	Thalis	91635fdb5c67be97
26.799362612845826,75.81620279699564	fini	e3988549c83bcc3b
30.21144423280242,74.48093041777611	Momos	a02c277c92e170d6
28.535665392057908,77.14486923068762	Leo's	9d777330e0f45b49
22.0721817,82.1482448	Mcdonalds	99432a5edba0a167
15.40130576335045,74.00999151170254	Cake	D53F2C8D-559E-4D9F-AFE6-59550B97E6D8
23.24579238448033,87.862460128963	Chicken Clear Soup	3ac977bf2bef693a
12.884721734940442,77.56399188190699	Khmer	f3af63172abd770c
23.245873403835116,87.05365341156721	Newyork Pizza	dad74e5481a44948
28.8955152,76.606611	Chaumin	d29fc1e07d4b0f39
23.245873403835116,87.05365341156721	Momos	dad74e5481a44948
25.621193268191693,88.12616318464279	Cheese Pizza	77c4607a1e1088d1
24.08541756507028,88.24799347668886	Cake	091f1aeb012e46b2
26.36822812693197,86.05550955981016	Hakka Noodles	22583547d01451e1
22.79200879901686,86.16784013807774	Ramada	a600da7d1ea28639
26.159451594441617,91.76896244287491	JB	8f695571b9df916d
17.43431854555599,78.4074939849497	Cigarette	4EE66525-F17A-496F-9105-7F29A20EA903
11.1903272,75.82835450000002	Dinner	5d80f6246800fdc9
17.0566793,79.2812412	Pizza	579cb15a-8d3d-80df-a05b-9fd1e2dbe0b2
30.367186,76.772605	Samosa	906b85d9fd636c99
22.6846668,88.3706491	88	1e18cc5aaf2ed44b
17.0566793,79.2812412	Pizza	579cb15a-8d3d-80df-a05b-9fd1e2dbe0b2
30.367186,76.772605	Samosa	906b85d9fd636c99
10.046735160159567,76.74071229994297	Pizza Restaurant Kothamangalam	9870568704238a93
30.723306,76.76611369999999	मटन	69b3a4b2578dc093
8.9066075,76.8014512	Pizza	d1c00d1fd8027ab9
10.046735160159567,76.74071229994297	Pizza Kothamangalam	9870568704238a93
10.046735160159567,76.74071229994297	Pizza	9870568704238a93
17.0566793,79.2812412	Pizza	579cb15a-8d3d-80df-a05b-9fd1e2dbe0b2
17.0566793,79.2812412	Pizza	579cb15a-8d3d-80df-a05b-9fd1e2dbe0b2
17.0566793,79.2812412	Pizza	579cb15a-8d3d-80df-a05b-9fd1e2dbe0b2
17.0566793,79.2812412	Pizza	579cb15a-8d3d-80df-a05b-9fd1e2dbe0b2
17.0566793,79.2812412	Pizza	579cb15a-8d3d-80df-a05b-9fd1e2dbe0b2
8.9066075,76.8014512	Biryani	d1c00d1fd8027ab9
10.046735160159567,76.74071229994297	Pizza Max ,Kothamangalam	9870568704238a93
