19.15835666324327,72.94717674054755	Loliop	46F39441-2044-4707-BE2A-E4DDC6502D5D
11.9539118,79.83458519999999	Murtabak	a493b2cd70320742
29.1503154,77.0379782	Gajar Ka Haluwa	6bb388caa8978753
26.8845268,80.9869921	Dana Panu	f95f9b2ad8ab5e8e
17.419071,78.400132	Teacake	995cd8b8978bde23
10.541636,76.219594	Chutney	b2674914948d077a
26.48542144374864,76.72066513448952	Faffa	7436b07cc3cf26b0
8.60539068848386,77.00013287365435	Beef Fry	1bce73751f494c38
11.110143,77.348573	Pav	40d22796dc0bff18
13.8814154,77.5046101	Oyalo Pizza	84a14bff78f2e8d5
13.023931549202791,80.16961544752121	Charminar Royapettah	5ca02ad7ad0e397a
16.8522073,82.1310711	pani puri	736961fa748b94e9
22.713625621286123,88.49429469555616	Beef Nihari	786e22cdcab55d70
32.1042747,76.2699454	Dosa	c71095e33dcf36c9
25.464105,78.5783161	Laddu	aa34dbf7-356a-8992-928e-b273c4c86ea8
19.163164,72.944209	Zashn	e8e3206d6bf3b5ba
26.48542144374864,76.72066513448952	90 oof	7436b07cc3cf26b0
29.835141381481602,77.89817567914723	Biryani	89db81dafce167de
17.373142,78.486489	Istah	028fcf16462ff1f2
25.778023344659506,87.47804794460535	Pasta Pizza	fe366705d379994f
28.497189,76.993961	KFC Sec 14	96e5bedd66c972a9
29.835141381481602,77.89817567914723	Biryani	89db81dafce167de
15.786010111386176,80.30534528195858	Biryani	da19055aff98c44d
25.442802,81.8635493	Kareem,	5628466e202dd1b6
25.442802,81.8635493	Kareem Restrurent	5628466e202dd1b6
29.835141381481602,77.89817567914723	Biryani	89db81dafce167de
30.33276388515481,78.04284498095512	Choclste crossaint	EA6A6E15-F682-4A08-B075-3CC979A6EEA2
13.071393051025474,80.24781625717878	Hubba Bunba	1107bf189f5a4cb7
9.926200667445867,78.09623133391142	Soan Pappadi	be58d6ff67d91cb8
13.1024536,77.44201799999999	Appam	2befd0b7359c0ab0
22.713625621286123,88.49429469555616	Nihari	786e22cdcab55d70
17.396259,78.36802	Kichidi	8d87b3eadb68c90b
26.48542144374864,76.72066513448952	Faffa Drink	7436b07cc3cf26b0
15.786010111386176,80.30534528195858	Biryani	da19055aff98c44d
30.9553272,74.6092986	Dosa	a27e81664d503b77
12.88388176988091,77.59591117501259	Buy 1	e31684541dc76d56
17.419737,78.343471	Swarma	cc507d52-3b91-6278-1b69-151afec4b7bc
22.74536615412216,75.91511260718107	Al-umati	a403178a0496272e
25.778023344659506,87.47804794460535	Pasta Pizza	fe366705d379994f
13.1024536,77.44201799999999	Puttu	2befd0b7359c0ab0
10.541636,76.219594	Chutney	b2674914948d077a
17.89284676059987,83.4356002137065	Ice Cream	3d1f3315ebbb791d
17.89284676059987,83.4356002137065	Pizza	3d1f3315ebbb791d
16.34403528464939,80.52429366856813	Cake	4c51ce5ca061481b
30.9553272,74.6092986	Dosa	a27e81664d503b77
12.835834,77.668376	Surathi Undhiyu	c919b54b4d1658e1
13.1024536,77.44201799999999	Appam	2befd0b7359c0ab0
9.926200667445867,78.09623133391142	Soan Papdi	be58d6ff67d91cb8
29.901561689243362,73.88832919299603	Paratha	cdb3864b53ae0808
8.505282,76.964032	Noddle	bc09243b857afa3b
29.835141381481602,77.89817567914723	Biryani	89db81dafce167de
29.835141381481602,77.89817567914723	Biryani	89db81dafce167de
12.1397033,75.2362381	Bi	e79b0ad9398b71c1
13.060978,77.46137449999999	Donuts	54b2d09747f35015
25.5908762,83.528342	Cholla Batura	2286f0c3b434d72e
8.173898849211325,77.42788821458817	Momos	012edf669234946c
19.0948287,74.74797889999999	Breakfast	b5457310-023c-1f3b-d580-80cc3c17c555
10.0130725,77.349219	Briyani	06c8d303c63d081b
19.15039324501965,73.23252305388451	Pohe	A1FC1C96-BE8B-4AB6-819A-4013422D30C4
